anime_id;Name;Score;Genres;Type;Premiered;Status;Studios
1214;Binbou Shimai Monogatari;6.86;Comedy, Drama, Slice of Life;TV;2006.1;Finished Airing;Toei Animation
1215;Kidou Senshi Gundam SEED C.E. 73: Stargazer;7.13;Sci-Fi;ONA;;Finished Airing;Sunrise
1216;Boku wa Konomama Kaeranai;5.42;Boys Love, Drama, Romance;OVA;;Finished Airing;J.C.Staff
1217;Seikimatsu★Darling;6.31;Boys Love, Comedy, Drama, Romance;OVA;;Finished Airing;Horannabi
1218;Tonagura!;6.69;Comedy, Drama, Romance, Ecchi;TV;2006.1;Finished Airing;Daume
1219;Chocotto Sister;6.75;Comedy, Drama, Romance, Ecchi;TV;2006.1;Finished Airing;Nomad
1220;Hoshizora Kiseki;5.7;Romance, Sci-Fi;ONA;;Finished Airing;CoMix Wave Films
1221;Demashita! Powerpuff Girls Z;6.42;Action, Comedy, Sci-Fi, Slice of Life;TV;2006.1;Finished Airing;Toei Animation
1222;Bokura ga Ita;7.25;Drama, Romance;TV;2006.1;Finished Airing;Artland
1223;Ame to Shoujo to Watashi no Tegami;5.75;UNKNOWN;ONA;;Finished Airing;UNKNOWN
1224;Aquarian Age: Sign for Evolution;6.05;Action, Adventure, Fantasy, Romance, Sci-Fi, Supernatural;TV;2002.3;Finished Airing;Madhouse
1225;3x3 Eyes: Seima Densetsu;6.91;Action, Adventure, Fantasy, Horror, Romance;OVA;;Finished Airing;Studio Junio
1226;Seihou Tenshi Angel Links;5.92;Action, Adventure, Comedy, Drama, Romance, Sci-Fi;TV;1999.4;Finished Airing;Sunrise
1227;Shuten Douji;5.65;Horror, Sci-Fi, Supernatural;OVA;;Finished Airing;Studio Signal
1228;Chivas 1-2-3;5.88;Action, Comedy, Fantasy, Supernatural, Ecchi;OVA;;Finished Airing;Daume
1230;Innocent Venus;6.78;Adventure, Drama, Sci-Fi;TV;2006.1;Finished Airing;Brain's Base
1231;Saber Marionette J to X;7.28;Action, Adventure, Comedy, Sci-Fi;TV;1998.2;Finished Airing;Hal Film Maker
1232;Saber Marionette R;6.56;Action, Comedy, Sci-Fi;OVA;;Finished Airing;animate Film, Zero-G Room
1233;Aozora Shoujo-tai;6.5;Action, Comedy, Romance;OVA;;Finished Airing;Studio Fantasia
1234;Hand Maid Mai;5.95;Comedy, Romance, Sci-Fi, Ecchi;OVA;;Finished Airing;Tokyo Kids
1235;Ichitaka no Mousou Nikki;6.38;Comedy, Romance, Ecchi;Special;;Finished Airing;Pierrot, Arms
1236;SF Saiyuuki Starzinger;6.96;Action, Adventure, Sci-Fi;TV;1978.4;Finished Airing;Toei Animation
1237;One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!;7.21;Action, Adventure, Fantasy;Special;;Finished Airing;Toei Animation
1238;One Piece: Mamore! Saigo no Dai Butai;7.32;Action, Adventure, Fantasy;Special;;Finished Airing;Toei Animation
1239;Bishoujo Senshi Sailor Moon SuperS;7.62;Fantasy, Romance;TV;1995.4;Finished Airing;Toei Animation
1240;Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki;7.55;Drama;Movie;;Finished Airing;Toei Animation
1241;Kidou Senshi Gundam SEED Destiny Final Plus: Erabareta Mirai;7.38;Drama, Sci-Fi;OVA;;Finished Airing;Sunrise
1243;Night Head Genesis;6.74;Drama, Mystery, Sci-Fi, Supernatural;TV;2006.1;Finished Airing;Bee Media
1244;Ankoku Shindenshou Takegami;5.49;Action, Drama, Sci-Fi, Supernatural;OVA;;Finished Airing;J.C.Staff
1245;Shihaisha no Tasogare;5.8;Action, Drama, Horror, Sci-Fi, Supernatural;OVA;;Finished Airing;Madhouse
1246;Yuugo: Koushounin;7.07;Action, Drama, Mystery, Suspense;TV;2004.3;Finished Airing;Artland
1247;Project BLUE Chikyuu SOS;6.58;Adventure, Comedy, Sci-Fi;TV;2006.1;Finished Airing;A.C.G.T.
1248;Zone of the Enders: 2167 Idolo;6.86;Action, Drama, Romance, Sci-Fi;OVA;;Finished Airing;Sunrise
1249;Zone of the Enders: Dolores, I;6.92;Action, Adventure, Comedy, Sci-Fi;TV;2001.4;Finished Airing;Sunrise
1250;Erementar Gerad;7.25;Adventure, Comedy, Fantasy, Romance;TV;2005.4;Finished Airing;Xebec
1251;Fushigi no Umi no Nadia;7.52;Adventure, Comedy, Romance, Sci-Fi;TV;1990.4;Finished Airing;Gainax
1252;Fushigi no Umi no Nadia: Original Movie;5.26;Action, Adventure, Drama, Mystery, Romance, Sci-Fi;Movie;;Finished Airing;Gainax, Group TAC
1253;Saint Seiya: Meiou Hades Meikai-hen;7.75;Action, Adventure, Fantasy, Sci-Fi;OVA;;Finished Airing;Toei Animation
1254;Saint Seiya;7.75;Action, Adventure, Fantasy, Sci-Fi;TV;1986.2;Finished Airing;Toei Animation
1255;Saint Seiya: Shinku no Shounen Densetsu;7.2;Adventure, Fantasy, Sci-Fi;Movie;;Finished Airing;Toei Animation
1256;Saint Seiya: Jashin Eris;6.78;Adventure, Sci-Fi;Movie;;Finished Airing;Toei Animation
1257;Saint Seiya: Meiou Hades Juuni Kyuu-hen;8.05;Action, Adventure, Fantasy, Sci-Fi;OVA;;Finished Airing;Toei Animation
1258;Saint Seiya: Kamigami no Atsuki Tatakai;6.86;Adventure, Sci-Fi;Movie;;Finished Airing;Toei Animation
1259;Saint Seiya: Tenkai-hen Josou - Overture;7.2;Action, Adventure, Fantasy, Sci-Fi;Movie;;Finished Airing;Toei Animation
1260;Saint Seiya: Saishuu Seisen no Senshi-tachi;6.75;Adventure, Sci-Fi;Movie;;Finished Airing;Toei Animation
1261;Kyattou Ninden Teyandee;7.07;Action, Comedy, Sci-Fi;TV;1990.3;Finished Airing;Tatsunoko Production
1262;Macross II: Lovers Again;6.29;Action, Adventure, Sci-Fi;OVA;;Finished Airing;AIC
1263;Suika;6.4;Drama, Fantasy, Hentai;OVA;;Finished Airing;APPP
1264;Yoroiden Samurai Troopers;7.08;Adventure, Sci-Fi;TV;1988.4;Finished Airing;Sunrise
1265;Yoroiden Samurai Troopers Gaiden;6.5;Adventure, Fantasy;OVA;;Finished Airing;Sunrise
1266;Yoroiden Samurai Troopers Kikoutei Densetsu;6.44;Adventure, Fantasy;OVA;;Finished Airing;Sunrise
1267;Yoroiden Samurai Troopers Message;5.88;Adventure, Fantasy;OVA;;Finished Airing;Sunrise
1268;Aquarian Age: Saga II - Don't Forget Me...;5.71;Action, Drama;OVA;;Finished Airing;Madhouse
1269;Bio Hunter;5.91;Action, Horror;OVA;;Finished Airing;Madhouse
1270;Black Magic M-66;6.37;Action, Sci-Fi;OVA;;Finished Airing;AIC, animate Film
1271;Kyoukasho ni Nai!;5.47;Comedy, Romance, Ecchi;OVA;;Finished Airing;AIC
1272;Injuu Gakuen La Blue Girl;6.22;Hentai;OVA;;Finished Airing;Studio Kikan
1273;Injuu Gakuen La☆Blue Girl: Fukkatsu-hen;6.08;Hentai;OVA;;Finished Airing;Arms
1274;Injuu Gakuen EX;5.99;Hentai;OVA;;Finished Airing;Arms
1275;Can Can Bunny Extra;6.11;Fantasy, Romance, Hentai;OVA;;Finished Airing;Triple X
1276;Ys;6.41;Action, Adventure, Drama, Fantasy;OVA;;Finished Airing;Tokyo Kids, Urban Product
1277;Ys: Tenkuu no Shinden - Adol Christine no Bouken;6.58;Adventure, Drama, Fantasy;OVA;;Finished Airing;Tokyo Kids
1278;Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi;7.31;Comedy, Romance;Special;;Finished Airing;Toei Animation
1279;Taiyou no Ko Esteban;7.74;Adventure, Sci-Fi;TV;1982.4;Finished Airing;Pierrot
1280;Mamono Hunter Youko;6.23;Comedy, Fantasy, Horror, Supernatural;OVA;;Finished Airing;Madhouse
1281;Gakkou no Kaidan;7.73;Horror, Mystery, Supernatural;TV;2000.2;Finished Airing;Pierrot
1283;Choujuu Densetsu Gestalt;6.07;Adventure, Comedy, Fantasy;OVA;;Finished Airing;UNKNOWN
1284;Houma Hunter Lime;6.36;Comedy, Fantasy;OVA;;Finished Airing;Ashi Productions
1285;Soukihei MD Geist;5.32;Action, Sci-Fi;OVA;;Finished Airing;Zero-G Room
1286;Soukihei MD Geist 2: Death Force;5.01;Action, Sci-Fi;OVA;;Finished Airing;Zero-G Room
1287;Odin: Koushi Hansen Starlight;5.16;Action, Adventure, Drama, Sci-Fi;Movie;;Finished Airing;Toei Animation
1288;Kidou Keisatsu Patlabor;7.27;Comedy, Sci-Fi;OVA;;Finished Airing;Studio Deen
1289;Kidou Keisatsu Patlabor: New OVA;7.54;Comedy, Sci-Fi;OVA;;Finished Airing;Sunrise
1290;WXIII Kidou Keisatsu Patlabor;6.67;Sci-Fi;Movie;;Finished Airing;Madhouse
1292;Afro Samurai;7.36;Action, Adventure;TV;2007.4;Finished Airing;Gonzo
1293;Urusei Yatsura;7.73;Action, Adventure, Comedy, Drama, Romance, Sci-Fi;TV;1981.2;Finished Airing;Pierrot, Studio Deen
1295;A-Ko The Versus;6.2;Action, Adventure, Comedy, Romance, Sci-Fi;OVA;;Finished Airing;Studio Fantasia
1296;Project A-Ko 2: Daitokuji Zaibatsu no Inbou;6.45;Action, Comedy, Sci-Fi;OVA;;Finished Airing;APPP
1297;Project A-Ko 3: Cinderella Rhapsody;6.33;Action, Comedy, Sci-Fi;OVA;;Finished Airing;Studio Fantasia
1298;Project A-Ko 4: Final;6.39;Action, Comedy, Sci-Fi;OVA;;Finished Airing;Studio Fantasia
1299;Flag;7.14;UNKNOWN;ONA;;Finished Airing;The Answer Studio
1300;Omishi Mahou Gekijou: Risky★Safety;6.56;Comedy;TV;1999.2;Finished Airing;APPP
1301;Ginga Tetsudou 999 (Movie);7.55;Adventure, Drama, Fantasy, Sci-Fi;Movie;;Finished Airing;Toei Animation
1302;Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki;7.24;Adventure, Drama, Sci-Fi;Movie;;Finished Airing;Toei Animation
1303;The Animatrix;7.3;Action, Drama, Sci-Fi;OVA;;Finished Airing;Madhouse, Studio 4°C, Square Pictures
1311;Chobits Recap;6.95;Comedy, Drama, Romance, Sci-Fi, Ecchi;Special;;Finished Airing;Madhouse
1312;Chikyuu Bouei Kigyou Dai-Guard;7.16;Adventure, Comedy, Sci-Fi;TV;1999.2;Finished Airing;Xebec
1313;Digimon Adventure 02;7.23;Action, Adventure, Comedy, Drama, Fantasy;TV;2000.4;Finished Airing;Toei Animation
1314;DT Eightron;6.3;Action, Sci-Fi;TV;1998.4;Finished Airing;Sunrise
1316;Idaten Jump;7.25;Sports;TV;2005.2;Finished Airing;Trans Arts
1317;Eyeshield 21: Maboroshi no Golden Bowl;6.6;Sports;Special;;Finished Airing;Production I.G
1324;Earthian;6.01;Boys Love, Drama;OVA;;Finished Airing;J.C.Staff
1325;Hamelin no Violin Hiki;6.52;Adventure, Drama, Fantasy;TV;1996.2;Finished Airing;Studio Deen
1327;Aoki Densetsu Shoot!;7.42;Romance, Sports;TV;1993.2;Finished Airing;Toei Animation
1328;1 Pound no Fukuin;6.38;Comedy, Romance, Sports;OVA;;Finished Airing;Gallop
1329;Ohoshi-sama no Rail;6.95;Drama;Movie;;Finished Airing;Madhouse
1331;Dragon Pink;6.08;Action, Adventure, Comedy, Fantasy, Supernatural, Hentai;OVA;;Finished Airing;AIC
1332;Elf no Wakaokusama;5.85;Fantasy, Hentai;OVA;;Finished Airing;AIC
1333;Fushigi na Koala Blinky;6.1;Adventure, Comedy, Fantasy;TV;1984.1;Finished Airing;Nippon Animation
1335;Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi;7.12;Comedy, Sci-Fi;Special;;Finished Airing;Production I.G
1336;Kyoushoku Soukou Guyver II;6.97;Action, Adventure, Drama, Horror, Sci-Fi;OVA;;Finished Airing;Visual 80
1337;Dororon Enma-kun;6.15;Comedy, Fantasy, Horror, Supernatural;TV;1973.2;Finished Airing;Toei Animation
1338;Shin Megami Tensei: Tokyo Mokushiroku;5.34;Action, Horror, Sci-Fi, Supernatural;OVA;;Finished Airing;J.C.Staff
1339;Cool Devices;6.18;Hentai;OVA;;Finished Airing;Studio Kyuuma, Life Work, Bee Media
1340;Yami no Shihosha Judge;5.29;Horror, Supernatural;OVA;;Finished Airing;J.C.Staff, animate Film
1341;Violence Jack: Harlem Bomber-hen;5.18;Action, Drama, Horror;OVA;;Finished Airing;Ashi Productions
1342;Violence Jack: Jigoku Gai-hen;5.54;Action, Drama, Horror;OVA;;Finished Airing;Studio 88
1343;Violence Jack: Hell's Wind-hen;5.47;Action, Drama, Horror;OVA;;Finished Airing;Studio 88
1344;Eightman After;6.18;Action, Drama, Sci-Fi;OVA;;Finished Airing;J.C.Staff
1345;Soujuu Senshi Psychic Wars;3.08;Action;OVA;;Finished Airing;Toei Animation
1346;AD Police;6.24;Action, Adventure, Horror, Mystery, Sci-Fi, Suspense;OVA;;Finished Airing;AIC, Artmic
1347;Bubblegum Crisis;7.31;Adventure, Sci-Fi;OVA;;Finished Airing;AIC, Artmic
1348;Bubblegum Crash;6.54;Action, Adventure, Sci-Fi;OVA;;Finished Airing;Artmic, Darts
1349;A.D. Police (TV);5.91;Action, Sci-Fi;TV;1999.4;Finished Airing;Plum
1350;Parasite Dolls;6.54;Action, Sci-Fi;OVA;;Finished Airing;AIC
1351;Angel Cop;5.95;Action, Sci-Fi;OVA;;Finished Airing;D.A.S.T.
1352;Cyber City Oedo 808;7.18;Action, Adventure, Sci-Fi;OVA;;Finished Airing;Madhouse
1353;The Urotsuki;5.57;Adventure, Fantasy, Horror, Hentai;OVA;;Finished Airing;Phoenix Entertainment
1355;Makyuu Senjou;4.83;Action, Sci-Fi;OVA;;Finished Airing;UNKNOWN
1356;Hokuto no Ken 2;7.56;Action, Drama;TV;1987.4;Finished Airing;Toei Animation
1357;Shin Hokuto no Ken;6.94;Action, Sci-Fi;OVA;;Finished Airing;A.C.G.T.
1358;Hokuto no Ken Movie;7.21;Adventure, Sci-Fi;Movie;;Finished Airing;Toei Animation
1359;Nikutai Ten'i;6.26;Hentai;OVA;;Finished Airing;Arms
1360;Makai Tenshi Djibril;6.42;Hentai;OVA;;Finished Airing;Studio Ten
1361;Final Fantasy: The Spirits Within;6.32;Sci-Fi;Movie;;Finished Airing;Square Pictures
1362;Street Fighter II Movie;7.17;Action;Movie;;Finished Airing;Group TAC
1363;Detective Conan Movie 04: Captured in Her Eyes;8.03;Adventure, Comedy, Mystery;Movie;;Finished Airing;TMS Entertainment
1364;Detective Conan Movie 05: Countdown to Heaven;8.12;Adventure, Comedy, Mystery;Movie;;Finished Airing;TMS Entertainment
1365;Detective Conan Movie 06: The Phantom of Baker Street;8.3;Adventure, Mystery;Movie;;Finished Airing;TMS Entertainment
1366;Detective Conan Movie 07: Crossroad in the Ancient Capital;7.8;Adventure, Comedy, Mystery;Movie;;Finished Airing;TMS Entertainment
1367;Detective Conan Movie 08: Magician of the Silver Sky;8.06;Adventure, Comedy, Mystery;Movie;;Finished Airing;TMS Entertainment
1368;Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!;7.36;Comedy, Mystery;OVA;;Finished Airing;TMS Entertainment
1369;Detective Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!;7.23;Adventure, Comedy, Mystery;OVA;;Finished Airing;TMS Entertainment
1370;Atama Yama;6.37;Avant Garde, Award Winning, Comedy, Fantasy, Suspense;Movie;;Finished Airing;Studio Deen
1371;Hi no Tori;7.12;Adventure, Drama, Sci-Fi, Supernatural;TV;2004.4;Finished Airing;Tezuka Productions
1372;Taiho Shichau zo (TV);7.54;Action, Comedy;TV;1996.2;Finished Airing;Studio Deen
1373;Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki;7.21;Drama;Special;;Finished Airing;Tezuka Productions
1374;Kyoushoku Soukou Guyver (2005);7.22;Adventure, Sci-Fi;TV;2005.1;Finished Airing;OLM
1375;Watashi no Ashinaga Ojisan;7.7;Comedy, Romance, Slice of Life;TV;1990.3;Finished Airing;Nippon Animation
1376;Ojamajo Doremi Na-i-sho;7.8;Comedy, Fantasy;OVA;;Finished Airing;Toei Animation
1377;Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden;6.66;Drama, Sci-Fi;TV;2004.1;Finished Airing;Azeta Pictures
1378;Sengoku Kitan Youtouden Movie;5.97;Action;Movie;;Finished Airing;J.C.Staff
1379;Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.;7.74;Adventure, Drama, Fantasy;Movie;;Finished Airing;A.C.G.T.
1380;Blue Gender: The Warrior;6.2;Adventure, Drama, Horror, Romance, Sci-Fi;Movie;;Finished Airing;AIC
1381;Seikai no Monshou Special;7.11;Action, Romance, Sci-Fi;Special;;Finished Airing;Sunrise
1382;Yuusha-Ou GaoGaiGar Final;8.07;Adventure, Drama, Sci-Fi;OVA;;Finished Airing;Sunrise
1383;Yuuwaku Countdown;5.66;Action, Comedy, Fantasy, Horror, Romance, Supernatural, Hentai;OVA;;Finished Airing;AIC
1384;Kyuuketsuhime Miyu;6.96;Action, Drama, Horror;OVA;;Finished Airing;AIC
1385;Kurohime: Shikkoku no Yakata;5.75;Hentai;OVA;;Finished Airing;Mook Animation
1386;Blood Royale;5.57;Hentai;OVA;;Finished Airing;AT-2
1387;Yakin Byoutou;6.27;Hentai;OVA;;Finished Airing;AT-2
1388;Yakin Byoutou Ni;6.03;Hentai;OVA;;Finished Airing;Studio 9 Maiami
1389;Yakin Byoutou San;6.13;Hentai;OVA;;Finished Airing;AT-2
1390;Parade Parade;5.91;Hentai;OVA;;Finished Airing;AIC
1391;Future GPX Cyber Formula;7.43;Adventure, Sci-Fi;TV;1991.4;Finished Airing;Sunrise
1392;Future GPX Cyber Formula 11;7.3;Drama, Sci-Fi;OVA;;Finished Airing;Sunrise
1393;Future GPX Cyber Formula Zero;7.4;Drama, Sci-Fi;OVA;;Finished Airing;Sunrise
1394;Future GPX Cyber Formula Saga;7.31;Drama, Sci-Fi;OVA;;Finished Airing;Sunrise
1395;Future GPX Cyber Formula Sin;7.4;Drama, Sci-Fi;OVA;;Finished Airing;Sunrise
1396;Future GPX Cyber Formula: Early Days Renewal;6.27;Drama, Sci-Fi, Sports;OVA;;Finished Airing;Sunrise
1397;Macross 7;7.18;Action, Adventure, Comedy, Drama, Romance, Sci-Fi;TV;1994.2;Finished Airing;Ashi Productions
1398;Macross Dynamite 7;6.81;Action, Adventure, Comedy, Sci-Fi;OVA;;Finished Airing;Ashi Productions
1399;Macross 7 Encore;6.93;Action, Comedy, Drama, Sci-Fi;OVA;;Finished Airing;Ashi Productions
1400;Macross 7 Movie: Ginga ga Ore wo Yondeiru!;6.89;Action, Adventure, Comedy, Drama, Sci-Fi;Movie;;Finished Airing;Ashi Productions
1401;Bible Black: New Testament;6.68;Hentai;OVA;;Finished Airing;Studio Jam
1402;Princess Memory;5.37;Fantasy, Hentai;OVA;;Finished Airing;Arms
1403;Tsumamigui;6.39;Hentai;OVA;;Finished Airing;Himajin Planning
1404;Flutter of Birds: Tori-tachi no Habataki;5.59;Hentai;OVA;;Finished Airing;Arms
1405;Tokio Kidou Police;5.81;Comedy, Romance, Hentai;OVA;;Finished Airing;Arms
1406;Gibo;5.87;Drama, Romance, Hentai;OVA;;Finished Airing;Y.O.U.C
1407;Stainless Night;6.05;Girls Love, Hentai;OVA;;Finished Airing;OLM
1408;Kao no nai Tsuki;6.59;Hentai;OVA;;Finished Airing;Imagin, ORADA COMPANY
1409;IGPX: Immortal Grand Prix;6.5;Sci-Fi, Sports;TV;2003.1;Finished Airing;Bee Train, Production I.G
1410;IGPX: Immortal Grand Prix (2005) 2nd Season;7.25;Action, Sci-Fi;TV;2006.4;Finished Airing;Production I.G
1411;VS Knight Lamune & 40 Fresh;5.95;Adventure, Comedy, Sci-Fi, Ecchi;OVA;;Finished Airing;Ashi Productions
1412;Lupin III;7.63;Action, Adventure, Comedy, Mystery;TV;1971.2;Finished Airing;Tokyo Movie Shinsha
1413;Lupin III: Alcatraz Connection;7.04;Action, Adventure, Comedy;Special;;Finished Airing;TMS Entertainment
1414;Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori;6.97;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;TMS Entertainment
1415;Lupin III: Bye Bye Liberty - Kiki Ippatsu!;6.8;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;Tokyo Movie Shinsha
1416;Lupin III: Dead or Alive;7.12;Action, Adventure, Comedy, Mystery;Movie;;Finished Airing;Tokyo Movie Shinsha
1417;Lupin III: Moeyo Zantetsuken!;7.02;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;UNKNOWN
1418;"Lupin III: Episode 0 ""First Contact""";7.56;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;TMS Entertainment
1419;Lupin III: Kutabare! Nostradamus;7.33;Action, Adventure, Comedy, Mystery;Movie;;Finished Airing;Tokyo Movie Shinsha
1420;Lupin III: Russia yori Ai wo Komete;6.68;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;Tokyo Movie Shinsha
1421;Lupin III: Hemingway Paper no Nazo;6.88;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;Tokyo Movie Shinsha
1422;Lupin III: $1 Money Wars;7.11;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;TMS Entertainment
1423;Lupin III: Napoleon no Jisho wo Ubae;6.62;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;UNKNOWN
1424;Lupin III: Otakara Henkyaku Daisakusen!!;7.31;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;TMS Entertainment
1425;Lupin III: Part II;7.77;Action, Adventure, Comedy, Mystery;TV;1977.2;Finished Airing;Tokyo Movie Shinsha
1426;Lupin III: Part III;7.29;Action, Adventure, Comedy;TV;1984.4;Finished Airing;Tokyo Movie Shinsha
1427;Lupin III: Ikiteita Majutsushi;5.84;Action, Adventure, Comedy, Mystery;OVA;;Finished Airing;TMS Entertainment
1428;Lupin III: Pilot Film (1978);6.3;Action, Adventure, Comedy, Mystery;Movie;;Finished Airing;UNKNOWN
1429;Lupin III: Nusumareta Lupin;7.01;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;TMS Entertainment
1430;Lupin III: Cagliostro no Shiro;8.15;Action, Adventure, Award Winning, Comedy, Mystery;Movie;;Finished Airing;Tokyo Movie Shinsha
1431;Lupin III: Ai no Da Capo - Fujiko's Unlucky Days;6.76;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;UNKNOWN
1432;Lupin III: Fuuma Ichizoku no Inbou;7.28;Action, Adventure, Comedy, Mystery;Movie;;Finished Airing;Tokyo Movie Shinsha
1433;Lupin III: Babylon no Ougon Densetsu;6.46;Action, Adventure, Comedy, Mystery;Movie;;Finished Airing;Tokyo Movie Shinsha
1434;Lupin III: Harimao no Zaihou wo Oe!!;6.91;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;UNKNOWN
1435;Lupin III: Lupin vs. Fukusei-ningen;7.0;Action, Adventure, Comedy, Mystery;Movie;;Finished Airing;Tokyo Movie Shinsha
1436;Lupin III: Twilight Gemini no Himitsu;6.91;Action, Adventure, Comedy;Special;;Finished Airing;UNKNOWN
1437;Lupin III: Honoo no Kioku - Tokyo Crisis;7.24;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;Tokyo Movie Shinsha
1438;Lupin III: Lupin Ansatsu Shirei;6.93;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;Tokyo Movie Shinsha
1439;Lupin III: Walther P38;7.33;Action, Adventure, Comedy, Mystery;Special;;Finished Airing;Tokyo Movie Shinsha
1440;Ninja Mono;5.87;Adventure, Comedy, Supernatural;OVA;;Finished Airing;AIC
1441;Ginga Tetsudou no Yoru;7.35;Award Winning, Drama, Fantasy, Mystery;Movie;;Finished Airing;Group TAC
1442;Alexander Senki;5.72;Action, Adventure, Fantasy, Sci-Fi, Supernatural;TV;1999.1;Finished Airing;Madhouse
1443;Sol Bianca;6.27;Action, Adventure, Sci-Fi;OVA;;Finished Airing;AIC
1444;Sol Bianca: Taiyou no Fune;6.33;Adventure, Sci-Fi;OVA;;Finished Airing;AIC
1445;Mach GoGoGo;6.66;Adventure;TV;1967.4;Finished Airing;Tatsunoko Production
1448;Hyakujuu-Ou GoLion;6.84;Adventure, Sci-Fi;TV;1981.4;Finished Airing;Toei Animation
1450;Brigadoon: Marin to Melan;7.26;Adventure, Comedy, Drama, Sci-Fi;TV;2000.1;Finished Airing;Sunrise
1451;Shuranosuke Zanmaken: Shikamamon no Otoko;4.7;Action, Supernatural, Suspense;OVA;;Finished Airing;Magic Bus
1452;The Samurai;5.92;Comedy, Romance;OVA;;Finished Airing;UNKNOWN
1453;Maison Ikkoku;8.19;Comedy, Drama, Romance;TV;1986.4;Finished Airing;Studio Deen
1454;Kemonozume;7.35;Action, Horror, Romance, Supernatural;TV;2006.1;Finished Airing;Madhouse
1455;Makai Tenshou;5.19;Action, Supernatural;OVA;;Finished Airing;Phoenix Entertainment
1456;L/R: Licensed by Royal;6.39;Action, Adventure, Mystery;TV;2003.3;Finished Airing;TNK
1457;Key the Metal Idol;6.88;Action, Award Winning, Drama, Sci-Fi;OVA;;Finished Airing;Pierrot
1458;Uchuu no Kishi Tekkaman;6.19;Action, Adventure, Sci-Fi;TV;1975.1;Finished Airing;Tatsunoko Production
1459;Uchuu no Kishi Tekkaman Blade;7.45;Action, Adventure, Drama, Romance, Sci-Fi;TV;1992.3;Finished Airing;Tatsunoko Production
1460;Uchuu no Kishi Tekkaman Blade II;6.28;Action, Adventure, Drama, Sci-Fi;OVA;;Finished Airing;Tatsunoko Production
1462;Memories;7.71;Award Winning, Drama, Horror, Sci-Fi;Movie;;Finished Airing;Madhouse, Studio 4°C
1465;Hakaima Sadamitsu;6.82;Action, Sci-Fi;TV;2001.3;Finished Airing;Studio Deen
1466;Hakugei Densetsu;6.57;Adventure, Sci-Fi;TV;1997.4;Finished Airing;Studio Junio, Annapuru
1468;Baoh Raihousha;6.12;Action, Sci-Fi;OVA;;Finished Airing;Pierrot
